Shift: 15
tpientr 1 0 2 4 3 5 6
tpienrt 1 0 2 4 3 6 5
tpietnr 1 0 2 4 5 3 6
tpietrn 1 0 2 4 5 6 3
tpiernt 1 0 2 4 6 3 5
tpiertn 1 0 2 4 6 5 3
tpitner 1 0 2 5 3 4 6
tpitnre 1 0 2 5 3 6 4
tpitenr 1 0 2 5 4 3 6
tpitern 1 0 2 5 4 6 3
tpitrne 1 0 2 5 6 3 4
tpitren 1 0 2 5 6 4 3
tpirnet 1 0 2 6 3 4 5
tpirnte 1 0 2 6 3 5 4
tpirent 1 0 2 6 4 3 5
tpiretn 1 0 2 6 4 5 3
tpirtne 1 0 2 6 5 3 4
tpirten 1 0 2 6 5 4 3
tpnietr 1 0 3 2 4 5 6
tpniert 1 0 3 2 4 6 5
tpniter 1 0 3 2 5 4 6
tpnitre 1 0 3 2 5 6 4
tpniret 1 0 3 2 6 4 5
tpnirte 1 0 3 2 6 5 4
tpneitr 1 0 3 4 2 5 6
tpneirt 1 0 3 4 2 6 5
tpnetir 1 0 3 4 5 2 6
tpnetri 1 0 3 4 5 6 2
tpnerit 1 0 3 4 6 2 5
tpnerti 1 0 3 4 6 5 2
tpntier 1 0 3 5 2 4 6
tpntire 1 0 3 5 2 6 4
tpnteir 1 0 3 5 4 2 6
tpnteri 1 0 3 5 4 6 2
tpntrie 1 0 3 5 6 2 4
tpntrei 1 0 3 5 6 4 2
tpnriet 1 0 3 6 2 4 5
tpnrite 1 0 3 6 2 5 4
tpnreit 1 0 3 6 4 2 5
tpnreti 1 0 3 6 4 5 2
tpnrtie 1 0 3 6 5 2 4
tpnrtei 1 0 3 6 5 4 2
tpeintr 1 0 4 2 3 5 6
tpeinrt 1 0 4 2 3 6 5
tpeitnr 1 0 4 2 5 3 6
tpeitrn 1 0 4 2 5 6 3
tpeirnt 1 0 4 2 6 3 5
tpeirtn 1 0 4 2 6 5 3
tpenitr 1 0 4 3 2 5 6
tpenirt 1 0 4 3 2 6 5
tpentir 1 0 4 3 5 2 6
tpentri 1 0 4 3 5 6 2
tpenrit 1 0 4 3 6 2 5
tpenrti 1 0 4 3 6 5 2
tpetinr 1 0 4 5 2 3 6
tpetirn 1 0 4 5 2 6 3
tpetnir 1 0 4 5 3 2 6
tpetnri 1 0 4 5 3 6 2
tpetrin 1 0 4 5 6 2 3
tpetrni 1 0 4 5 6 3 2
tperint 1 0 4 6 2 3 5
tperitn 1 0 4 6 2 5 3
tpernit 1 0 4 6 3 2 5
tpernti 1 0 4 6 3 5 2
tpertin 1 0 4 6 5 2 3
tpertni 1 0 4 6 5 3 2
tptiner 1 0 5 2 3 4 6
tptinre 1 0 5 2 3 6 4
tptienr 1 0 5 2 4 3 6
tptiern 1 0 5 2 4 6 3
tptirne 1 0 5 2 6 3 4
tptiren 1 0 5 2 6 4 3
tptnier 1 0 5 3 2 4 6
tptnire 1 0 5 3 2 6 4
tptneir 1 0 5 3 4 2 6
tptneri 1 0 5 3 4 6 2
tptnrie 1 0 5 3 6 2 4
tptnrei 1 0 5 3 6 4 2
tpteinr 1 0 5 4 2 3 6
tpteirn 1 0 5 4 2 6 3
tptenir 1 0 5 4 3 2 6
tptenri 1 0 5 4 3 6 2
tpterin 1 0 5 4 6 2 3
tpterni 1 0 5 4 6 3 2
tptrine 1 0 5 6 2 3 4
tptrien 1 0 5 6 2 4 3
tptrnie 1 0 5 6 3 2 4
tptrnei 1 0 5 6 3 4 2
tptrein 1 0 5 6 4 2 3
tptreni 1 0 5 6 4 3 2
tprinet 1 0 6 2 3 4 5
tprinte 1 0 6 2 3 5 4
tprient 1 0 6 2 4 3 5
tprietn 1 0 6 2 4 5 3
tpritne 1 0 6 2 5 3 4
tpriten 1 0 6 2 5 4 3
tprniet 1 0 6 3 2 4 5
tprnite 1 0 6 3 2 5 4
tprneit 1 0 6 3 4 2 5
tprneti 1 0 6 3 4 5 2
tprntie 1 0 6 3 5 2 4
tprntei 1 0 6 3 5 4 2
tpreint 1 0 6 4 2 3 5
tpreitn 1 0 6 4 2 5 3
tprenit 1 0 6 4 3 2 5
tprenti 1 0 6 4 3 5 2
tpretin 1 0 6 4 5 2 3
tpretni 1 0 6 4 5 3 2
tprtine 1 0 6 5 2 3 4
tprtien 1 0 6 5 2 4 3
tprtnie 1 0 6 5 3 2 4
tprtnei 1 0 6 5 3 4 2
tprtein 1 0 6 5 4 2 3
tprteni 1 0 6 5 4 3 2
tipnetr 1 2 0 3 4 5 6
tipnert 1 2 0 3 4 6 5
tipnter 1 2 0 3 5 4 6
tipntre 1 2 0 3 5 6 4
tipnret 1 2 0 3 6 4 5
tipnrte 1 2 0 3 6 5 4
tipentr 1 2 0 4 3 5 6
tipenrt 1 2 0 4 3 6 5
tipetnr 1 2 0 4 5 3 6
tipetrn 1 2 0 4 5 6 3
tipernt 1 2 0 4 6 3 5
tipertn 1 2 0 4 6 5 3
tiptner 1 2 0 5 3 4 6
tiptnre 1 2 0 5 3 6 4
tiptenr 1 2 0 5 4 3 6
tiptern 1 2 0 5 4 6 3
tiptrne 1 2 0 5 6 3 4
tiptren 1 2 0 5 6 4 3
tiprnet 1 2 0 6 3 4 5
tiprnte 1 2 0 6 3 5 4
tiprent 1 2 0 6 4 3 5
tipretn 1 2 0 6 4 5 3
tiprtne 1 2 0 6 5 3 4
tiprten 1 2 0 6 5 4 3
tinpetr 1 2 3 0 4 5 6
tinpert 1 2 3 0 4 6 5
tinpter 1 2 3 0 5 4 6
tinptre 1 2 3 0 5 6 4
tinpret 1 2 3 0 6 4 5
tinprte 1 2 3 0 6 5 4
tineptr 1 2 3 4 0 5 6
tineprt 1 2 3 4 0 6 5
tinetpr 1 2 3 4 5 0 6
tinetrp 1 2 3 4 5 6 0
tinerpt 1 2 3 4 6 0 5
tinertp 1 2 3 4 6 5 0
tintper 1 2 3 5 0 4 6
tintpre 1 2 3 5 0 6 4
tintepr 1 2 3 5 4 0 6
tinterp 1 2 3 5 4 6 0
tintrpe 1 2 3 5 6 0 4
tintrep 1 2 3 5 6 4 0
tinrpet 1 2 3 6 0 4 5
tinrpte 1 2 3 6 0 5 4
tinrept 1 2 3 6 4 0 5
tinretp 1 2 3 6 4 5 0
tinrtpe 1 2 3 6 5 0 4
tinrtep 1 2 3 6 5 4 0
tiepntr 1 2 4 0 3 5 6
tiepnrt 1 2 4 0 3 6 5
tieptnr 1 2 4 0 5 3 6
tieptrn 1 2 4 0 5 6 3
tieprnt 1 2 4 0 6 3 5
tieprtn 1 2 4 0 6 5 3
tienptr 1 2 4 3 0 5 6
tienprt 1 2 4 3 0 6 5
tientpr 1 2 4 3 5 0 6
tientrp 1 2 4 3 5 6 0
tienrpt 1 2 4 3 6 0 5
tienrtp 1 2 4 3 6 5 0
tietpnr 1 2 4 5 0 3 6
tietprn 1 2 4 5 0 6 3
tietnpr 1 2 4 5 3 0 6
tietnrp 1 2 4 5 3 6 0
tietrpn 1 2 4 5 6 0 3
tietrnp 1 2 4 5 6 3 0
tierpnt 1 2 4 6 0 3 5
tierptn 1 2 4 6 0 5 3
tiernpt 1 2 4 6 3 0 5
tierntp 1 2 4 6 3 5 0
tiertpn 1 2 4 6 5 0 3
tiertnp 1 2 4 6 5 3 0
titpner 1 2 5 0 3 4 6
titpnre 1 2 5 0 3 6 4
titpenr 1 2 5 0 4 3 6
titpern 1 2 5 0 4 6 3
titprne 1 2 5 0 6 3 4
titpren 1 2 5 0 6 4 3
titnper 1 2 5 3 0 4 6
titnpre 1 2 5 3 0 6 4
titnepr 1 2 5 3 4 0 6
titnerp 1 2 5 3 4 6 0
titnrpe 1 2 5 3 6 0 4
titnrep 1 2 5 3 6 4 0
titepnr 1 2 5 4 0 3 6
titeprn 1 2 5 4 0 6 3
titenpr 1 2 5 4 3 0 6
titenrp 1 2 5 4 3 6 0
titerpn 1 2 5 4 6 0 3
titernp 1 2 5 4 6 3 0
titrpne 1 2 5 6 0 3 4
titrpen 1 2 5 6 0 4 3
titrnpe 1 2 5 6 3 0 4
titrnep 1 2 5 6 3 4 0
titrepn 1 2 5 6 4 0 3
titrenp 1 2 5 6 4 3 0
tirpnet 1 2 6 0 3 4 5
tirpnte 1 2 6 0 3 5 4
tirpent 1 2 6 0 4 3 5
tirpetn 1 2 6 0 4 5 3
tirptne 1 2 6 0 5 3 4
tirpten 1 2 6 0 5 4 3
tirnpet 1 2 6 3 0 4 5
tirnpte 1 2 6 3 0 5 4
tirnept 1 2 6 3 4 0 5
tirnetp 1 2 6 3 4 5 0
tirntpe 1 2 6 3 5 0 4
tirntep 1 2 6 3 5 4 0
tirepnt 1 2 6 4 0 3 5
tireptn 1 2 6 4 0 5 3
tirenpt 1 2 6 4 3 0 5
tirentp 1 2 6 4 3 5 0
tiretpn 1 2 6 4 5 0 3
tiretnp 1 2 6 4 5 3 0
tirtpne 1 2 6 5 0 3 4
tirtpen 1 2 6 5 0 4 3
tirtnpe 1 2 6 5 3 0 4
tirtnep 1 2 6 5 3 4 0
tirtepn 1 2 6 5 4 0 3
tirtenp 1 2 6 5 4 3 0
tnpietr 1 3 0 2 4 5 6
tnpiert 1 3 0 2 4 6 5
tnpiter 1 3 0 2 5 4 6
tnpitre 1 3 0 2 5 6 4
tnpiret 1 3 0 2 6 4 5
tnpirte 1 3 0 2 6 5 4
tnpeitr 1 3 0 4 2 5 6
tnpeirt 1 3 0 4 2 6 5
tnpetir 1 3 0 4 5 2 6
tnpetri 1 3 0 4 5 6 2
tnperit 1 3 0 4 6 2 5
tnperti 1 3 0 4 6 5 2
tnptier 1 3 0 5 2 4 6
tnptire 1 3 0 5 2 6 4
tnpteir 1 3 0 5 4 2 6
tnpteri 1 3 0 5 4 6 2
tnptrie 1 3 0 5 6 2 4
tnptrei 1 3 0 5 6 4 2
tnpriet 1 3 0 6 2 4 5
tnprite 1 3 0 6 2 5 4
tnpreit 1 3 0 6 4 2 5
tnpreti 1 3 0 6 4 5 2
tnprtie 1 3 0 6 5 2 4
tnprtei 1 3 0 6 5 4 2
tnipetr 1 3 2 0 4 5 6
tnipert 1 3 2 0 4 6 5
tnipter 1 3 2 0 5 4 6
tniptre 1 3 2 0 5 6 4
tnipret 1 3 2 0 6 4 5
tniprte 1 3 2 0 6 5 4
tnieptr 1 3 2 4 0 5 6
tnieprt 1 3 2 4 0 6 5
tnietpr 1 3 2 4 5 0 6
tnietrp 1 3 2 4 5 6 0
tnierpt 1 3 2 4 6 0 5
tniertp 1 3 2 4 6 5 0
tnitper 1 3 2 5 0 4 6
tnitpre 1 3 2 5 0 6 4
tnitepr 1 3 2 5 4 0 6
tniterp 1 3 2 5 4 6 0
tnitrpe 1 3 2 5 6 0 4
tnitrep 1 3 2 5 6 4 0
tnirpet 1 3 2 6 0 4 5
tnirpte 1 3 2 6 0 5 4
tnirept 1 3 2 6 4 0 5
tniretp 1 3 2 6 4 5 0
tnirtpe 1 3 2 6 5 0 4
tnirtep 1 3 2 6 5 4 0
tnepitr 1 3 4 0 2 5 6
tnepirt 1 3 4 0 2 6 5
tneptir 1 3 4 0 5 2 6
tneptri 1 3 4 0 5 6 2
tneprit 1 3 4 0 6 2 5
tneprti 1 3 4 0 6 5 2
tneiptr 1 3 4 2 0 5 6
tneiprt 1 3 4 2 0 6 5
tneitpr 1 3 4 2 5 0 6
tneitrp 1 3 4 2 5 6 0
tneirpt 1 3 4 2 6 0 5
tneirtp 1 3 4 2 6 5 0
tnetpir 1 3 4 5 0 2 6
tnetpri 1 3 4 5 0 6 2
tnetipr 1 3 4 5 2 0 6
tnetirp 1 3 4 5 2 6 0
tnetrpi 1 3 4 5 6 0 2
tnetrip 1 3 4 5 6 2 0
tnerpit 1 3 4 6 0 2 5
tnerpti 1 3 4 6 0 5 2
tneript 1 3 4 6 2 0 5
tneritp 1 3 4 6 2 5 0
tnertpi 1 3 4 6 5 0 2
tnertip 1 3 4 6 5 2 0
tntpier 1 3 5 0 2 4 6
tntpire 1 3 5 0 2 6 4
tntpeir 1 3 5 0 4 2 6
tntperi 1 3 5 0 4 6 2
tntprie 1 3 5 0 6 2 4
tntprei 1 3 5 0 6 4 2
tntiper 1 3 5 2 0 4 6
tntipre 1 3 5 2 0 6 4
tntiepr 1 3 5 2 4 0 6
tntierp 1 3 5 2 4 6 0
tntirpe 1 3 5 2 6 0 4
tntirep 1 3 5 2 6 4 0
tntepir 1 3 5 4 0 2 6
tntepri 1 3 5 4 0 6 2
tnteipr 1 3 5 4 2 0 6
tnteirp 1 3 5 4 2 6 0
tnterpi 1 3 5 4 6 0 2
tnterip 1 3 5 4 6 2 0
tntrpie 1 3 5 6 0 2 4
tntrpei 1 3 5 6 0 4 2
tntripe 1 3 5 6 2 0 4
tntriep 1 3 5 6 2 4 0
tntrepi 1 3 5 6 4 0 2
tntreip 1 3 5 6 4 2 0
tnrpiet 1 3 6 0 2 4 5
tnrpite 1 3 6 0 2 5 4
tnrpeit 1 3 6 0 4 2 5
tnrpeti 1 3 6 0 4 5 2
tnrptie 1 3 6 0 5 2 4
tnrptei 1 3 6 0 5 4 2
tnripet 1 3 6 2 0 4 5
tnripte 1 3 6 2 0 5 4
tnriept 1 3 6 2 4 0 5
tnrietp 1 3 6 2 4 5 0
tnritpe 1 3 6 2 5 0 4
tnritep 1 3 6 2 5 4 0
tnrepit 1 3 6 4 0 2 5
tnrepti 1 3 6 4 0 5 2
tnreipt 1 3 6 4 2 0 5
tnreitp 1 3 6 4 2 5 0
tnretpi 1 3 6 4 5 0 2
tnretip 1 3 6 4 5 2 0
tnrtpie 1 3 6 5 0 2 4
tnrtpei 1 3 6 5 0 4 2
tnrtipe 1 3 6 5 2 0 4
tnrtiep 1 3 6 5 2 4 0
tnrtepi 1 3 6 5 4 0 2
tnrteip 1 3 6 5 4 2 0
tepintr 1 4 0 2 3 5 6
tepinrt 1 4 0 2 3 6 5
tepitnr 1 4 0 2 5 3 6
tepitrn 1 4 0 2 5 6 3
tepirnt 1 4 0 2 6 3 5
tepirtn 1 4 0 2 6 5 3
tepnitr 1 4 0 3 2 5 6
tepnirt 1 4 0 3 2 6 5
tepntir 1 4 0 3 5 2 6
tepntri 1 4 0 3 5 6 2
tepnrit 1 4 0 3 6 2 5
tepnrti 1 4 0 3 6 5 2
teptinr 1 4 0 5 2 3 6
teptirn 1 4 0 5 2 6 3
teptnir 1 4 0 5 3 2 6
teptnri 1 4 0 5 3 6 2
teptrin 1 4 0 5 6 2 3
teptrni 1 4 0 5 6 3 2
teprint 1 4 0 6 2 3 5
tepritn 1 4 0 6 2 5 3
teprnit 1 4 0 6 3 2 5
teprnti 1 4 0 6 3 5 2
teprtin 1 4 0 6 5 2 3
teprtni 1 4 0 6 5 3 2
teipntr 1 4 2 0 3 5 6
teipnrt 1 4 2 0 3 6 5
teiptnr 1 4 2 0 5 3 6
teiptrn 1 4 2 0 5 6 3
teiprnt 1 4 2 0 6 3 5
teiprtn 1 4 2 0 6 5 3
teinptr 1 4 2 3 0 5 6
teinprt 1 4 2 3 0 6 5
teintpr 1 4 2 3 5 0 6
teintrp 1 4 2 3 5 6 0
teinrpt 1 4 2 3 6 0 5
teinrtp 1 4 2 3 6 5 0
teitpnr 1 4 2 5 0 3 6
teitprn 1 4 2 5 0 6 3
teitnpr 1 4 2 5 3 0 6
teitnrp 1 4 2 5 3 6 0
teitrpn 1 4 2 5 6 0 3
teitrnp 1 4 2 5 6 3 0
teirpnt 1 4 2 6 0 3 5
teirptn 1 4 2 6 0 5 3
teirnpt 1 4 2 6 3 0 5
teirntp 1 4 2 6 3 5 0
teirtpn 1 4 2 6 5 0 3
teirtnp 1 4 2 6 5 3 0
tenpitr 1 4 3 0 2 5 6
tenpirt 1 4 3 0 2 6 5
tenptir 1 4 3 0 5 2 6
tenptri 1 4 3 0 5 6 2
tenprit 1 4 3 0 6 2 5
tenprti 1 4 3 0 6 5 2
teniptr 1 4 3 2 0 5 6
teniprt 1 4 3 2 0 6 5
tenitpr 1 4 3 2 5 0 6
tenitrp 1 4 3 2 5 6 0
tenirpt 1 4 3 2 6 0 5
tenirtp 1 4 3 2 6 5 0
tentpir 1 4 3 5 0 2 6
tentpri 1 4 3 5 0 6 2
tentipr 1 4 3 5 2 0 6
tentirp 1 4 3 5 2 6 0
tentrpi 1 4 3 5 6 0 2
tentrip 1 4 3 5 6 2 0
tenrpit 1 4 3 6 0 2 5
tenrpti 1 4 3 6 0 5 2
tenript 1 4 3 6 2 0 5
tenritp 1 4 3 6 2 5 0
tenrtpi 1 4 3 6 5 0 2
tenrtip 1 4 3 6 5 2 0
tetpinr 1 4 5 0 2 3 6
tetpirn 1 4 5 0 2 6 3
tetpnir 1 4 5 0 3 2 6
tetpnri 1 4 5 0 3 6 2
tetprin 1 4 5 0 6 2 3
tetprni 1 4 5 0 6 3 2
tetipnr 1 4 5 2 0 3 6
tetiprn 1 4 5 2 0 6 3
tetinpr 1 4 5 2 3 0 6
tetinrp 1 4 5 2 3 6 0
tetirpn 1 4 5 2 6 0 3
tetirnp 1 4 5 2 6 3 0
tetnpir 1 4 5 3 0 2 6
tetnpri 1 4 5 3 0 6 2
tetnipr 1 4 5 3 2 0 6
tetnirp 1 4 5 3 2 6 0
tetnrpi 1 4 5 3 6 0 2
tetnrip 1 4 5 3 6 2 0
tetrpin 1 4 5 6 0 2 3
tetrpni 1 4 5 6 0 3 2
tetripn 1 4 5 6 2 0 3
tetrinp 1 4 5 6 2 3 0
tetrnpi 1 4 5 6 3 0 2
tetrnip 1 4 5 6 3 2 0
terpint 1 4 6 0 2 3 5
terpitn 1 4 6 0 2 5 3
terpnit 1 4 6 0 3 2 5
terpnti 1 4 6 0 3 5 2
terptin 1 4 6 0 5 2 3
terptni 1 4 6 0 5 3 2
teripnt 1 4 6 2 0 3 5
teriptn 1 4 6 2 0 5 3
terinpt 1 4 6 2 3 0 5
terintp 1 4 6 2 3 5 0
teritpn 1 4 6 2 5 0 3
teritnp 1 4 6 2 5 3 0
ternpit 1 4 6 3 0 2 5
ternpti 1 4 6 3 0 5 2
ternipt 1 4 6 3 2 0 5
ternitp 1 4 6 3 2 5 0
terntpi 1 4 6 3 5 0 2
terntip 1 4 6 3 5 2 0
tertpin 1 4 6 5 0 2 3
tertpni 1 4 6 5 0 3 2
tertipn 1 4 6 5 2 0 3
tertinp 1 4 6 5 2 3 0
tertnpi 1 4 6 5 3 0 2
tertnip 1 4 6 5 3 2 0
ttpiner 1 5 0 2 3 4 6
ttpinre 1 5 0 2 3 6 4
ttpienr 1 5 0 2 4 3 6
ttpiern 1 5 0 2 4 6 3
ttpirne 1 5 0 2 6 3 4
ttpiren 1 5 0 2 6 4 3
ttpnier 1 5 0 3 2 4 6
ttpnire 1 5 0 3 2 6 4
ttpneir 1 5 0 3 4 2 6
ttpneri 1 5 0 3 4 6 2
ttpnrie 1 5 0 3 6 2 4
ttpnrei 1 5 0 3 6 4 2
ttpeinr 1 5 0 4 2 3 6
ttpeirn 1 5 0 4 2 6 3
ttpenir 1 5 0 4 3 2 6
ttpenri 1 5 0 4 3 6 2
ttperin 1 5 0 4 6 2 3
ttperni 1 5 0 4 6 3 2
ttprine 1 5 0 6 2 3 4
ttprien 1 5 0 6 2 4 3
ttprnie 1 5 0 6 3 2 4
ttprnei 1 5 0 6 3 4 2
ttprein 1 5 0 6 4 2 3
ttpreni 1 5 0 6 4 3 2
ttipner 1 5 2 0 3 4 6
ttipnre 1 5 2 0 3 6 4
ttipenr 1 5 2 0 4 3 6
ttipern 1 5 2 0 4 6 3
ttiprne 1 5 2 0 6 3 4
ttipren 1 5 2 0 6 4 3
ttinper 1 5 2 3 0 4 6
ttinpre 1 5 2 3 0 6 4
ttinepr 1 5 2 3 4 0 6
ttinerp 1 5 2 3 4 6 0
ttinrpe 1 5 2 3 6 0 4
ttinrep 1 5 2 3 6 4 0
ttiepnr 1 5 2 4 0 3 6
ttieprn 1 5 2 4 0 6 3
ttienpr 1 5 2 4 3 0 6
ttienrp 1 5 2 4 3 6 0
ttierpn 1 5 2 4 6 0 3
ttiernp 1 5 2 4 6 3 0
ttirpne 1 5 2 6 0 3 4
ttirpen 1 5 2 6 0 4 3
ttirnpe 1 5 2 6 3 0 4
ttirnep 1 5 2 6 3 4 0
ttirepn 1 5 2 6 4 0 3
ttirenp 1 5 2 6 4 3 0
ttnpier 1 5 3 0 2 4 6
ttnpire 1 5 3 0 2 6 4
ttnpeir 1 5 3 0 4 2 6
ttnperi 1 5 3 0 4 6 2
ttnprie 1 5 3 0 6 2 4
ttnprei 1 5 3 0 6 4 2
ttniper 1 5 3 2 0 4 6
ttnipre 1 5 3 2 0 6 4
ttniepr 1 5 3 2 4 0 6
ttnierp 1 5 3 2 4 6 0
ttnirpe 1 5 3 2 6 0 4
ttnirep 1 5 3 2 6 4 0
ttnepir 1 5 3 4 0 2 6
ttnepri 1 5 3 4 0 6 2
ttneipr 1 5 3 4 2 0 6
ttneirp 1 5 3 4 2 6 0
ttnerpi 1 5 3 4 6 0 2
ttnerip 1 5 3 4 6 2 0
ttnrpie 1 5 3 6 0 2 4
ttnrpei 1 5 3 6 0 4 2
ttnripe 1 5 3 6 2 0 4
ttnriep 1 5 3 6 2 4 0
ttnrepi 1 5 3 6 4 0 2
ttnreip 1 5 3 6 4 2 0
ttepinr 1 5 4 0 2 3 6
ttepirn 1 5 4 0 2 6 3
ttepnir 1 5 4 0 3 2 6
ttepnri 1 5 4 0 3 6 2
tteprin 1 5 4 0 6 2 3
tteprni 1 5 4 0 6 3 2
tteipnr 1 5 4 2 0 3 6
tteiprn 1 5 4 2 0 6 3
tteinpr 1 5 4 2 3 0 6
tteinrp 1 5 4 2 3 6 0
tteirpn 1 5 4 2 6 0 3
tteirnp 1 5 4 2 6 3 0
ttenpir 1 5 4 3 0 2 6
ttenpri 1 5 4 3 0 6 2
ttenipr 1 5 4 3 2 0 6
ttenirp 1 5 4 3 2 6 0
ttenrpi 1 5 4 3 6 0 2
ttenrip 1 5 4 3 6 2 0
tterpin 1 5 4 6 0 2 3
tterpni 1 5 4 6 0 3 2
tteripn 1 5 4 6 2 0 3
tterinp 1 5 4 6 2 3 0
tternpi 1 5 4 6 3 0 2
tternip 1 5 4 6 3 2 0
ttrpine 1 5 6 0 2 3 4
ttrpien 1 5 6 0 2 4 3
ttrpnie 1 5 6 0 3 2 4
ttrpnei 1 5 6 0 3 4 2
ttrpein 1 5 6 0 4 2 3
ttrpeni 1 5 6 0 4 3 2
ttripne 1 5 6 2 0 3 4
ttripen 1 5 6 2 0 4 3
ttrinpe 1 5 6 2 3 0 4
ttrinep 1 5 6 2 3 4 0
ttriepn 1 5 6 2 4 0 3
ttrienp 1 5 6 2 4 3 0
ttrnpie 1 5 6 3 0 2 4
ttrnpei 1 5 6 3 0 4 2
ttrnipe 1 5 6 3 2 0 4
ttrniep 1 5 6 3 2 4 0
ttrnepi 1 5 6 3 4 0 2
ttrneip 1 5 6 3 4 2 0
ttrepin 1 5 6 4 0 2 3
ttrepni 1 5 6 4 0 3 2
ttreipn 1 5 6 4 2 0 3
ttreinp 1 5 6 4 2 3 0
ttrenpi 1 5 6 4 3 0 2
ttrenip 1 5 6 4 3 2 0
trpinet 1 6 0 2 3 4 5
trpinte 1 6 0 2 3 5 4
trpient 1 6 0 2 4 3 5
trpietn 1 6 0 2 4 5 3
trpitne 1 6 0 2 5 3 4
trpiten 1 6 0 2 5 4 3
trpniet 1 6 0 3 2 4 5
trpnite 1 6 0 3 2 5 4
trpneit 1 6 0 3 4 2 5
trpneti 1 6 0 3 4 5 2
trpntie 1 6 0 3 5 2 4
trpntei 1 6 0 3 5 4 2
trpeint 1 6 0 4 2 3 5
trpeitn 1 6 0 4 2 5 3
trpenit 1 6 0 4 3 2 5
trpenti 1 6 0 4 3 5 2
trpetin 1 6 0 4 5 2 3
trpetni 1 6 0 4 5 3 2
trptine 1 6 0 5 2 3 4
trptien 1 6 0 5 2 4 3
trptnie 1 6 0 5 3 2 4
trptnei 1 6 0 5 3 4 2
trptein 1 6 0 5 4 2 3
trpteni 1 6 0 5 4 3 2
tripnet 1 6 2 0 3 4 5
tripnte 1 6 2 0 3 5 4
tripent 1 6 2 0 4 3 5
tripetn 1 6 2 0 4 5 3
triptne 1 6 2 0 5 3 4
tripten 1 6 2 0 5 4 3
trinpet 1 6 2 3 0 4 5
trinpte 1 6 2 3 0 5 4
trinept 1 6 2 3 4 0 5
trinetp 1 6 2 3 4 5 0
trintpe 1 6 2 3 5 0 4
trintep 1 6 2 3 5 4 0
triepnt 1 6 2 4 0 3 5
trieptn 1 6 2 4 0 5 3
trienpt 1 6 2 4 3 0 5
trientp 1 6 2 4 3 5 0
trietpn 1 6 2 4 5 0 3
trietnp 1 6 2 4 5 3 0
tritpne 1 6 2 5 0 3 4
tritpen 1 6 2 5 0 4 3
tritnpe 1 6 2 5 3 0 4
tritnep 1 6 2 5 3 4 0
tritepn 1 6 2 5 4 0 3
tritenp 1 6 2 5 4 3 0
trnpiet 1 6 3 0 2 4 5
trnpite 1 6 3 0 2 5 4
trnpeit 1 6 3 0 4 2 5
trnpeti 1 6 3 0 4 5 2
trnptie 1 6 3 0 5 2 4
trnptei 1 6 3 0 5 4 2
trnipet 1 6 3 2 0 4 5
trnipte 1 6 3 2 0 5 4
trniept 1 6 3 2 4 0 5
trnietp 1 6 3 2 4 5 0
trnitpe 1 6 3 2 5 0 4
trnitep 1 6 3 2 5 4 0
trnepit 1 6 3 4 0 2 5
trnepti 1 6 3 4 0 5 2
trneipt 1 6 3 4 2 0 5
trneitp 1 6 3 4 2 5 0
trnetpi 1 6 3 4 5 0 2
trnetip 1 6 3 4 5 2 0
trntpie 1 6 3 5 0 2 4
trntpei 1 6 3 5 0 4 2
trntipe 1 6 3 5 2 0 4
trntiep 1 6 3 5 2 4 0
trntepi 1 6 3 5 4 0 2
trnteip 1 6 3 5 4 2 0
trepint 1 6 4 0 2 3 5
trepitn 1 6 4 0 2 5 3
trepnit 1 6 4 0 3 2 5
trepnti 1 6 4 0 3 5 2
treptin 1 6 4 0 5 2 3
treptni 1 6 4 0 5 3 2
treipnt 1 6 4 2 0 3 5
treiptn 1 6 4 2 0 5 3
treinpt 1 6 4 2 3 0 5
treintp 1 6 4 2 3 5 0
treitpn 1 6 4 2 5 0 3
treitnp 1 6 4 2 5 3 0
trenpit 1 6 4 3 0 2 5
trenpti 1 6 4 3 0 5 2
trenipt 1 6 4 3 2 0 5
trenitp 1 6 4 3 2 5 0
trentpi 1 6 4 3 5 0 2
trentip 1 6 4 3 5 2 0
tretpin 1 6 4 5 0 2 3
tretpni 1 6 4 5 0 3 2
tretipn 1 6 4 5 2 0 3
tretinp 1 6 4 5 2 3 0
tretnpi 1 6 4 5 3 0 2
tretnip 1 6 4 5 3 2 0
trtpine 1 6 5 0 2 3 4
trtpien 1 6 5 0 2 4 3
trtpnie 1 6 5 0 3 2 4
trtpnei 1 6 5 0 3 4 2
trtpein 1 6 5 0 4 2 3
trtpeni 1 6 5 0 4 3 2
trtipne 1 6 5 2 0 3 4
trtipen 1 6 5 2 0 4 3
trtinpe 1 6 5 2 3 0 4
trtinep 1 6 5 2 3 4 0
trtiepn 1 6 5 2 4 0 3
trtienp 1 6 5 2 4 3 0
trtnpie 1 6 5 3 0 2 4
trtnpei 1 6 5 3 0 4 2
trtnipe 1 6 5 3 2 0 4
trtniep 1 6 5 3 2 4 0
trtnepi 1 6 5 3 4 0 2
trtneip 1 6 5 3 4 2 0
trtepin 1 6 5 4 0 2 3
trtepni 1 6 5 4 0 3 2
trteipn 1 6 5 4 2 0 3
trteinp 1 6 5 4 2 3 0
trtenpi 1 6 5 4 3 0 2
trtenip 1 6 5 4 3 2 0
iptnetr 2 0 1 3 4 5 6
iptnert 2 0 1 3 4 6 5
